id;name;x;y
00098;CoRoT-3 b;470225.498203515;4475146.98274137
00099;CoRoT-33 b;470525.32755391;4482736.72019783
00100;CoRoT-4 b;470385.696629592;4482229.60950064
00101;CoRoT-5 b;281815.824414692;4523436.24691901
00102;CoRoT-6 b;276263.832147624;4543608.26376138
00103;CoRoT-7 b;406884.543712131;4536425.52877914
00104;CoRoT-7 c;446178.823634028;4488804.54300276
00105;CoRoT-8 b;285616.038496822;4746393.90092373
03052;Kepler-843 b;438349.837745617;4474597.45137043
03053;Kepler-844 b;248306.533278486;4432701.48642915
03054;Kepler-845 b;277819.142608755;4639477.94377382
03055;Kepler-846 b;271575.157437791;4592577.0219099
03056;Kepler-847 b;271263.598245261;4588176.66156246
03057;Kepler-848 b;426585.904530336;4459696.09025089
03058;Kepler-849 b;441622.960075213;4469745.0031522
03059;Kepler-85 b;434349.68661092;4464235.09078609
02432;Kepler-392 c;359052.919177704;4633615.980371
02433;Kepler-393 b;285152.21659237;4643131.7143788
02434;Kepler-393 c;459567.284776414;4403934.94762461
02435;Kepler-394 b;359205.084243226;4607188.68696115
02436;Kepler-394 c;357125.761955226;4618628.20289749
02437;Kepler-395 b;366281.29346707;4642021.97655111
02438;Kepler-395 c;412739.900463704;4625032.38461377
02439;Kepler-396 b;370027.569998676;4584738.35266853
02440;Kepler-396 c;404183.000612614;4589917.31823524
01812;Kepler-167 b;356433.692385131;4617492.20756958
01813;Kepler-167 c;436840.017696661;4470383.84985232
01814;Kepler-167 d;445210.375700582;4461981.01779621
01815;Kepler-167 e;441392.151595178;4457129.46593115
01816;Kepler-168 b;439596.327292473;4478477.42813088
01817;Kepler-168 c;355348.343397446;4621981.27189272
01818;Kepler-169 b;435619.504967806;4447020.96622115
01819;Kepler-169 c;445327.607986038;4466007.56189162
01195;Kepler-1175 b;440270.671393522;4480677.77944498
01196;Kepler-1176 b;439983.921622629;4478709.19304604
01197;Kepler-1177 b;440314.134334239;4467378.53353066
01198;Kepler-1178 b;438273.664390903;4482673.89957243
01199;Kepler-1179 b;439074.856506551;4483791.75287053
01200;Kepler-118 b;416894.408198264;4390203.69475335
01201;Kepler-118 c;493636.81729153;4594277.78715638
01202;Kepler-1180 b;431553.372183073;4561523.80026066
00561;HD 207832 c;462940.068916546;4456200.47913906
00562;HD 20794 b;579448.551298773;4716336.19016535
00563;HD 20794 c;462508.832563543;4449084.26283571
00564;HD 20794 d;434897.685094889;4463793.68278235
00565;HD 208487 b;393845.4417534;4504554.38692098
00566;HD 208527 b;462991.543914236;4467559.80631736
00567;HD 20868 b;462328.307264751;4457305.01606659
00568;HD 209458 b;272394.535302358;4688301.04837179
03508;WASP-99 b;439525.021687399;4476196.86329514
03509;WD 0806-661 B b;359781.227189745;4393490.3226676
03510;WD 1145+017 b;468333.451230168;4481252.20790306
03511;WISE 0458+6434 b;439278.022708431;4462064.63429593
03512;WISE 0855-0714;348401.636708539;4450257.57301784
03513;WISE 1217+16A b;359059.734374421;4385807.20217487
03514;WISE 1711+3500 b;349278.213213638;4286731.55287167
03515;WISE J0720-0846;452953.941107316;4469062.76906539
02891;Kepler-724 b;357106.165637208;4608601.42293178
02892;Kepler-725 b;440006.601378218;4451631.91904393
02893;Kepler-726 b;269928.762674445;4598856.67901479
02894;Kepler-727 b;449063.151271056;4476047.53783039
02895;Kepler-728 b;437618.759697012;4471287.70719564
02896;Kepler-729 b;441206.207062961;4472823.11648071
02897;Kepler-730 b;455483.442802643;4480158.89126518
02898;Kepler-731 b;355693.171489027;4613438.60686069
02268;Kepler-327 c;413677.075919606;4500953.49436351
02269;Kepler-327 d;271462.758314423;4601447.22581703
02270;Kepler-328 b;415712.323323515;4490153.34364556
02271;Kepler-328 c;451442.809761649;4485602.33100263
02272;Kepler-329 b;452165.018061184;4467150.33437979
02273;Kepler-329 c;451380.103413695;4477070.1943026
02274;Kepler-33 b;451664.417458493;4471713.99073294
02275;Kepler-33 c;442391.06647239;4483682.25190867
01652;Kepler-1529 b;438956.027200319;4467187.42097275
01653;Kepler-153 b;442571.981883909;4464580.68613757
01654;Kepler-153 c;272398.503133104;4635749.47706908
01655;Kepler-1530 b;298768.759144013;4583902.95076125
01656;Kepler-1530 c;422188.114140423;4487107.90110309
01657;Kepler-1531 b;445722.240682711;4477338.90643323
01658;Kepler-1532 b;444773.285566866;4479195.01402578
01659;Kepler-1533 b;440491.496563445;4474560.51373551
01031;Kepler-1053 b;444528.978601793;4455766.09335638
01032;Kepler-1054 b;400841.768345246;4515688.91400077
01033;Kepler-1055 b;260343.445660538;4551667.94998399
01034;Kepler-1056 b;410936.612476518;4517350.06807159
01035;Kepler-1057 b;446148.725604911;4452472.64031653
01036;Kepler-1058 b;436375.030569646;4462078.4896383
01037;Kepler-1059 b;279501.797367143;4495999.34894495
01038;Kepler-106 b;268425.098530478;4509873.92076369
00395;HD 134060 b;531683.089869297;4267997.15704461
00396;HD 134060 c;510204.470929492;4236640.72941507
00397;HD 134113 b;316068.365952325;4536045.05007995
00398;HD 134606 b;285803.848123389;4547448.79076435
00399;HD 134606 c;462174.70704342;4583619.44168481
00400;HD 134606 d;436497.918407503;4469197.04907776
00401;HD 134987 b;314235.765339192;4538610.23563325
00402;HD 134987 c;315007.560007449;4529540.04860097
03348;SWEEPS-11 ;432269.150319029;4382412.10811021
03349;TAP 26 b;434174.561362656;4394820.20599171
03350;TRAPPIST-1 b;433458.432964543;4460198.27772126
03351;TRAPPIST-1 c;450296.135645478;4480657.38965404
03352;TRAPPIST-1 d;443971.308745356;4483958.43895585
03353;TWA 5 A (AB) b;448442.213068757;4476219.58285595
03354;TYC+1422-614-1 b;447529.39503536;4473608.00377027
03355;TYC+1422-614-1 c;427869.12422321;4452588.95419555
02731;Kepler-6 b;361367.378300154;4554653.35544149
02732;Kepler-60 b;405037.684708749;4496575.10598591
02733;Kepler-60 c;404920.647124497;4491316.05792764
02734;Kepler-60 d;355926.237218583;4608217.3391913
02735;Kepler-600 b;352827.114572064;4617414.77782455
02736;Kepler-601 b;412057.821707376;4615727.16422152
02737;Kepler-602 b;427756.862187494;4450836.99771646
02738;Kepler-603 b;312192.148012178;4414493.83904685
02108;Kepler-27 b;292255.501393565;4623523.38068603
02109;Kepler-27 c;435944.351209823;4502464.21060949
02110;Kepler-270 b;442987.269733152;4478196.9975861
02111;Kepler-270 c;319509.42302622;4670859.04480462
02112;Kepler-271 b;368607.74276279;4588799.10494015
02113;Kepler-271 c;434621.667233785;4497724.17056758
02114;Kepler-271 d;434741.500279472;4505280.06457665
02115;Kepler-272 b;326611.278640977;4671248.60678649
01492;Kepler-1400 b;339473.697486329;4406080.43168171
01493;Kepler-1401 b;415853.597842693;4395092.11730997
01494;Kepler-1402 b;322285.709920866;4591169.34689444
01495;Kepler-1403 b;278860.809937394;4614549.88805071
01496;Kepler-1404 b;282928.452652582;4570301.28454411
01497;Kepler-1405 b;431895.755650753;4462226.87219447
01498;Kepler-1406 b;432032.464279689;4456169.12411283
01499;Kepler-1407 b;366185.385951688;4588264.07722756
00869;K2-10 b;387765.023512904;4566359.93362022
00870;K2-105 b;252479.400853473;4517600.130589
00871;K2-11 b;443474.978929454;4562801.03316489
00872;K2-12 b;574980.941809451;4624840.26169116
00873;K2-13 b;303793.351963942;4735639.07394457
00874;K2-14 b;479777.361737452;4464907.77631966
00875;K2-15 b;520296.300136483;4571683.16568585
00876;K2-16 b;483032.491707029;4589807.94934632
00877;K2-16 c;415789.476570246;4543723.32432732
00234;HAT-P-31 b;439829.771820788;4475165.30498029
00235;HAT-P-32 b;439013.348311183;4489632.09696908
00236;HAT-P-33 b;429919.901469065;4477697.34063071
00237;HAT-P-34 b;438488.322831566;4490601.72541379
00238;HAT-P-35 b;430282.122050505;4463287.97090181
00239;HAT-P-36 b;440477.362914817;4479681.89660375
00240;HAT-P-37 b;427447.465045787;4463403.00385205
00241;HAT-P-38 b;429067.536945665;4460108.02158008
03188;Kepler-946 b;440850.949835151;4484001.80295388
03189;Kepler-947 b;445120.437704834;4462085.95073995
03190;Kepler-948 b;443301.277085198;4480177.12553213
03191;Kepler-949 b;438480.480660785;4480480.75051591
03192;Kepler-95 b;426746.297351041;4484870.78339575
03193;Kepler-950 b;444539.421227489;4483358.37458071
03194;Kepler-951 b;434987.784130887;4472106.33222545
03195;Kepler-952 b;428367.251632602;4260768.14293815
02570;Kepler-480 b;355026.028712931;4617914.76523205
02571;Kepler-481 b;356630.28648736;4610782.10200314
02572;Kepler-482 b;353831.133460666;4608569.25023524
02573;Kepler-483 b;356813.175565372;4608269.89877763
02574;Kepler-484 b;356469.796633153;4608007.95300594
02575;Kepler-485 b;355839.971627216;4604591.66081949
02576;Kepler-486 b;314348.841354232;4654784.06375922
02577;Kepler-487 b;354398.861168291;4608363.63598231
01948;Kepler-215 c;433819.484322792;4459882.51651632
01949;Kepler-215 d;438398.992890598;4469798.30160581
01950;Kepler-215 e;438142.889788848;4467596.88763156
01951;Kepler-216 b;437477.171173998;4458307.45393636
01952;Kepler-216 c;293609.265649277;4615790.4885765
01953;Kepler-217 b;454138.436040592;4468066.19435415
01954;Kepler-217 c;445973.044927906;4471206.69309668
01955;Kepler-217 d;441594.130603119;4474823.30446004
01332;Kepler-1281 b;354859.624789771;4598706.32001399
01333;Kepler-1282 b;355708.098523374;4601888.96728902
01334;Kepler-1283 b;438554.791496145;4466840.55014269
01335;Kepler-1284 b;435383.768196257;4466307.15247985
01336;Kepler-1285 b;438157.961922479;4481962.91119352
01337;Kepler-1286 b;438010.09090705;4474007.19130681
01338;Kepler-1287 b;438172.66444711;4473174.37934707
01339;Kepler-1288 b;357187.086831391;4602934.7648723
00703;HD 47366 b;397547.453232117;4520887.74278367
00704;HD 47366 c;301235.85639554;4531205.54790635
00705;HD 4747 b;366409.466724712;4529502.94332408
00706;HD 47536 b;360783.225363181;4561633.14241702
00707;HD 48265 b;526773.682447157;4633850.17257725
00708;HD 49674 b;479027.578847936;4620081.90692283
00709;HD 50499 b;472056.273111204;4431689.95951821
00710;HD 50554 b;425461.383766802;4472754.01841576
00073;CVSO 30 b ;469387.703306673;4483297.21766651
00074;CVSO 30 c;323639.321136211;4738712.88631431
00075;CoRoT-1 b;458983.679372653;4594144.89839204
00076;CoRoT-10 b;406030.512368993;4575117.54712866
00077;CoRoT-11 b;440733.044502082;4469698.397887
00078;CoRoT-12 b;470549.403951391;4484962.06282723
00079;CoRoT-13 b;431186.981725529;4476610.07078058
00080;CoRoT-14 b;469254.686982015;4472699.35001715
03028;Kepler-827 b;444835.140241544;4461811.25987509
03029;Kepler-828 b;446384.348745125;4474326.62922045
03030;Kepler-829 b;437168.860518601;4476826.28423292
03031;Kepler-83 b;444302.302270776;4478799.23628582
03032;Kepler-83 c;439759.468194917;4468965.5841677
03033;Kepler-83 d;450423.546173091;4477252.17437679
03034;Kepler-830 b;439806.201236086;4480045.40487116
03035;Kepler-831 b;434393.516561774;4454662.84433914
02408;Kepler-381 b;428355.551621243;4448177.21088368
02409;Kepler-381 c;463514.8569705;4452829.79533174
02410;Kepler-382 b;303715.809862915;4607060.27791121
02411;Kepler-382 c;274104.35795632;4667678.12821465
02412;Kepler-383 b;416484.772052773;4499555.1448124
02413;Kepler-383 c;445534.707697852;4461485.43938739
02414;Kepler-384 b;359059.252826595;4629483.2954147
02415;Kepler-384 c;359525.221730507;4600931.75931025
01788;Kepler-1634 b;397034.495091128;4424112.77824303
01789;Kepler-1635 b;367183.71100792;4602643.66890113
01790;Kepler-1636 b;331685.716962781;4624378.55171191
01791;Kepler-1637 b;423845.055972319;4451542.60035101
01792;Kepler-1638 b;392323.007984734;4610482.68378385
01793;Kepler-1639 b;309335.728281589;4665446.53246388
01794;Kepler-164 b;293580.17112402;4632845.32328947
01795;Kepler-164 c;368140.144171636;4609539.36950976
01171;Kepler-1155 b;440279.795538343;4477401.55148102
01172;Kepler-1156 b;440047.384168796;4468696.44304543
01173;Kepler-1157 b;440075.74695705;4463032.82088192
01174;Kepler-1158 b;409967.875822748;4538842.80788401
01175;Kepler-1159 b;440651.111756975;4465462.14091783
01176;Kepler-116 b;440722.370296763;4479935.6960524
01177;Kepler-116 c;380667.272966655;4523093.95776688
01178;Kepler-1160 b;447573.153570353;4589615.38405155
00535;HD 19467 b;526576.86631756;4239964.04921382
00536;HD 195019 b;447878.59929794;4439628.36755309
00537;HD 196050 b;306685.960469677;4502736.61993822
00538;HD 196067 b;540472.464825007;4575486.76923463
00539;HD 196885 A b;461824.854178399;4462974.51818151
00540;HD 197037 b;462663.692482193;4456518.24846177
00541;HD 19994 b;446725.958314862;4423417.72196955
00542;HD 20003 b;415878.516199267;4583289.68703891
03484;WASP-77 A b;374515.293148891;4383707.71528812
03485;WASP-78 b;428775.101116973;4466464.23196559
03486;WASP-79 b;442214.760997396;4474531.39322679
03487;WASP-8 b;448547.20266318;4472442.65138412
03488;WASP-80 b;447490.959852519;4471078.73059756
03489;WASP-81 b;434222.038050594;4450882.59404261
03490;WASP-81 c;528457.047081864;4752859.30307351
03491;WASP-82 b;436217.1332456;4470186.65143411
02867;Kepler-703 b;426292.297328158;4463683.40811373
02868;Kepler-704 b;440336.030999639;4492614.273059
02869;Kepler-705 b;427496.24032322;4467178.60978545
02870;Kepler-706 b;448105.877291395;4482629.39871571
02871;Kepler-707 b;433929.471003956;4467321.45046024
02872;Kepler-708 b;446225.042280474;4481887.38469152
02873;Kepler-709 b;449068.039615239;4463095.81112052
02874;Kepler-71 b;446679.843572039;4514130.0743944
02244;Kepler-318 b;411849.162040063;4417307.4045618
02245;Kepler-318 c;357277.833250282;4611708.23017409
02246;Kepler-319 b;266054.634853552;4616341.99238059
02247;Kepler-319 c;443384.454504394;4476624.2744887
02248;Kepler-319 d;414567.3275008;4486281.54391896
02249;Kepler-32 b;414527.262732321;4498661.02337886
02250;Kepler-32 c;437466.948385252;4457674.36910048
02251;Kepler-320 b;454303.241080234;4464492.66526536
01628;Kepler-1508 b;433195.462388752;4457632.50150695
01629;Kepler-1509 b;427507.252142469;4469706.83888752
01630;Kepler-151 b;442046.645813371;4457791.99473066
01631;Kepler-151 c;448511.077249332;4470890.20169036
01632;Kepler-1510 b;347954.047922817;4609190.67921676
01633;Kepler-1511 b;356726.327435821;4621928.36071338
01634;Kepler-1512 b;452238.843585069;4481006.78972226
01635;Kepler-1513 b;277726.004126908;4659875.8523768
01007;Kepler-1035 b;413429.598210374;4559024.60673319
01008;Kepler-1036 b;430749.891995923;4570481.29967275
01009;Kepler-1037 b;330246.88431643;4416958.67951658
01010;Kepler-1038 b;436642.444000329;4456519.30528042
01011;Kepler-1039 b;423328.629663612;4586401.05544879
01012;Kepler-104 b;418994.296318188;4472902.95630459
01013;Kepler-104 c;418676.887644717;4483977.97055049
01014;Kepler-104 d;375692.469295012;4453925.43199753
00370;HD 121504 b;458469.586193184;4495082.78814945
00371;HD 122562 b;414578.073653077;4456471.24326819
00372;HD 12484 b;270380.18697761;4472547.08092121
00373;HD 125595 b;272169.661399757;4510456.8111571
00374;HD 125612 b;449708.561072187;4578605.22636232
00375;HD 125612 c;445813.750954032;4557827.52359879
00376;HD 125612 d;432445.839888531;4585507.2741767
00377;HD 12648 b;581515.095774375;4723758.01021923
03324;PSR 1719-14 b;294687.035644226;4583864.39948009
03325;PSR B1620-26 b;435464.005308087;4454486.44088249
03326;PSR B1957+20 b;300672.631963748;4345513.42436583
03327;PSR J1807-2459 A b;334458.723788476;4444982.15361098
03328;PSR J2051-0827 b;433333.696089046;4399526.83073471
03329;PSR J2241-5236 b;442263.698214234;4474194.46695356
03330;PZ Tel b;440029.297775171;4483498.16882066
03331;Pr 0201 b;443230.993111134;4469274.13366185
02706;Kepler-58 b;354968.984972271;4622033.69474156
02707;Kepler-58 c;361984.68111787;4566209.96612268
02708;Kepler-58 d;351160.501909761;4622872.48265357
02709;Kepler-580 b;269339.750262192;4639623.29664851
02710;Kepler-581 b;357009.731694204;4607389.33315316
02711;Kepler-582 b;376360.463122393;4431987.74098198
02712;Kepler-583 b;441283.439884359;4496168.20516224
02713;Kepler-584 b;356422.746190394;4607627.26588742
02084;Kepler-26 e;404008.800305293;4618307.78557138
02085;Kepler-260 b;356848.16842098;4619116.25486652
02086;Kepler-260 c;356468.871018661;4613876.01125161
02087;Kepler-261 b;356902.404649751;4615092.49374092
02088;Kepler-261 c;357898.179611452;4611316.40127179
02089;Kepler-262 b;353122.848903572;4621843.48135619
02090;Kepler-262 c;354189.4619788;4620887.00882778
02091;Kepler-263 b;311506.963338621;4638893.91172371
01468;Kepler-1385 b;277926.396102141;4664170.56457398
01469;Kepler-1386 b;257956.40695465;4675025.97036417
01470;Kepler-1387 b;443645.494977329;4467058.65321267
01471;Kepler-1388 b;430949.096535282;4453103.63572509
01472;Kepler-1388 c;431790.61840947;4456168.68468271
01473;Kepler-1388 d;431352.344987911;4463702.70744153
01474;Kepler-1388 e;432761.174694088;4448284.51410293
01475;Kepler-1389 b;432313.40929669;4466107.19628731
00844;HIP 68468 c;273310.564962361;4502221.07427105
00845;HIP 70849 b;442705.912293008;4550237.54340469
00846;HIP 73990 b;570115.282063502;4578619.17250086
00847;HIP 73990 c;292741.511545463;4513584.08656774
00848;HIP 74865 b;288058.841002164;4690715.63670065
00849;HIP 74890 b;382298.205566747;4595268.42912149
00850;HIP 75458 b;409513.790871462;4532558.41771871
00851;HIP 77900 b;449372.362347543;4519083.81703682
00210;HAT-P-11 b;439253.589448925;4474775.11232812
00211;HAT-P-12 b;440161.981610159;4491054.5044617
00212;HAT-P-13 b;443665.562023933;4483678.8642625
00213;HAT-P-13 c;440964.109410833;4473483.94239201
00214;HAT-P-14 b;445006.027579006;4491181.22353129
00215;HAT-P-15 b;439485.531408602;4472958.79082807
00216;HAT-P-16 b;441345.500322585;4480302.31252743
00217;HAT-P-17 b;443699.099486476;4479460.06538357
03164;Kepler-925 b;445911.323959616;4487411.47502875
03165;Kepler-926 b;443783.736529174;4466006.39487965
03166;Kepler-927 b;366897.160100881;4426007.55413189
03167;Kepler-928 b;437180.462955491;4462163.0549195
03168;Kepler-929 b;441356.542778795;4477418.12611576
03169;Kepler-93 b;440286.0263089;4476450.75083437
03170;Kepler-930 b;566549.386265448;4242446.00295261
03171;Kepler-931 b;549763.121327655;4763227.13109547
02546;Kepler-463 b;339254.29006855;4583819.7659523
02547;Kepler-464 b;330283.737309981;4646279.68203095
02548;Kepler-465 b;274505.909079435;4647878.24069429
02549;Kepler-466 b;340020.903419346;4579337.7788389
02550;Kepler-466 c;292935.634355627;4632551.7203556
02551;Kepler-467 b;388926.491213488;4424915.28462621
02552;Kepler-468 b;450580.782043179;4532886.11694427
02553;Kepler-469 b;340226.982978642;4574504.67346967
01924;Kepler-206 b;317307.35060147;4647667.509545
01925;Kepler-206 c;317876.509849832;4622410.14049781
01926;Kepler-206 d;313181.31050948;4622044.23954386
01927;Kepler-207 b;340411.974959887;4602974.9655173
01928;Kepler-207 c;333849.231653931;4641717.54962193
01929;Kepler-207 d;455491.307459976;4485186.32588385
01930;Kepler-208 b;446808.290339982;4488458.92735108
01931;Kepler-208 c;461959.561744297;4474389.78619474
01308;Kepler-1262 b;542691.559204608;4623992.47958344
01309;Kepler-1263 b;434120.855767444;4466696.48985408
01310;Kepler-1264 b;439366.24020802;4466425.37992681
01311;Kepler-1265 b;434570.786998984;4473083.5687627
01312;Kepler-1266 b;433579.971203904;4459914.6921947
01313;Kepler-1267 b;357463.498579192;4601999.72597985
01314;Kepler-1268 b;439582.853999002;4473495.80937054
01315;Kepler-1269 b;435997.953435999;4474392.66262303
00677;HD 40307 e;457777.759522828;4605275.71818278
00678;HD 40307 f;577240.808787696;4632276.53328615
00679;HD 40307 g;262928.185406648;4496909.0224891
00680;HD 40979 b;421510.207544946;4470851.44437436
00681;HD 41004 A b;579512.588366969;4637575.18114852
00682;HD 41004 B b;551163.074156913;4591792.41379055
00683;HD 4113 b;407058.740892769;4762109.14580111
00684;HD 4203 b;424855.372353881;4472908.74006684
00685;HD 4203 c;435566.357965681;4467316.0461066
00049;Aldebaran b;442749.403858925;4474668.39778328
00050;BD+14 4559 b;439738.479652544;4473053.55000065
00051;BD+15 2375 b;333291.681204339;4690829.32752853
00052;BD+15 2940 b;469776.904840206;4471185.52483512
00053;BD+20 2457 b;256951.703680359;4465823.83386746
00054;BD+20 2457 c;578125.215971183;4713208.91724844
00055;BD+20 274 c;440537.031791569;4485278.78056459
00056;BD+20 594 b;440062.498045591;4469758.85267694
03004;Kepler-81 c;423340.772411328;4483366.66407169
03005;Kepler-81 d;438137.615763726;4461876.43843597
03006;Kepler-810 b;356123.927655246;4596832.53791614
03007;Kepler-811 b;357047.947704579;4611687.34327614
03008;Kepler-812 b;357735.971703398;4569992.14171756
03009;Kepler-813 b;330342.694699507;4646308.91994056
03010;Kepler-814 b;440277.12581304;4469037.71324231
03011;Kepler-815 b;460037.468497031;4470389.36492174
02382;Kepler-37 d;415582.779679581;4602924.93911123
02383;Kepler-370 b;406810.724726222;4598785.13821671
02384;Kepler-370 c;385017.13740538;4628823.0370397
02385;Kepler-371 b;318706.61489753;4662661.69286043
02386;Kepler-371 c;260356.047856711;4572380.46254076
02387;Kepler-372 b;396485.923478387;4386935.80073201
02388;Kepler-372 c;329501.585474025;4635892.40834695
02389;Kepler-372 d;260514.781398067;4612341.81285878
02390;Kepler-373 b;282871.095803281;4589184.42562012
01764;Kepler-1614 b;449734.281558654;4479608.41368284
01765;Kepler-1615 b;445828.492481065;4469262.12161366
01766;Kepler-1616 b;444297.421020232;4472175.80677906
01767;Kepler-1617 b;445447.46563101;4478907.26042153
01768;Kepler-1618 b;438123.276461999;4469377.22821744
01769;Kepler-1619 b;442455.913488543;4485627.60747061
01770;Kepler-162 b;426916.197547862;4458917.80831544
01771;Kepler-162 c;426896.144044255;4470523.45168355
01147;Kepler-1138 b;553675.814129314;4667563.59499214
01148;Kepler-1139 b;463973.651216993;4463320.52460932
01149;Kepler-114 b;438643.07234644;4479716.04408388
01150;Kepler-114 c;395458.757842741;4558691.98851824
01151;Kepler-114 d;414938.079787037;4529321.05928461
01152;Kepler-1140 b;407790.421423469;4531389.73330117
01153;Kepler-1141 b;440929.013649192;4463891.43709765
01154;Kepler-1142 b;439174.695743923;4462616.93633974
00510;HD 180777 b;449631.74429872;4437510.60689157
00511;HD 180902 b;412567.731109423;4491050.36673927
00512;HD 181342 b;449920.546875068;4421416.50617308
00513;HD 181433 b;448382.414405901;4420294.83402188
00514;HD 181433 c;409113.21516329;4770253.30886027
00515;HD 181433 d;375424.607375224;4575547.59259617
00516;HD 181720 b;411418.722797097;4586832.89028066
00517;HD 183263 b;399701.60896343;4500261.52675305
03460;WASP-55 b;455723.511096709;4476570.2137657
03461;WASP-56 b;459487.759362609;4480429.08991664
03462;WASP-57 b;321867.183566764;4431475.77416455
03463;WASP-58 b;455281.39556357;4467067.08380796
03464;WASP-59 b;438817.947448322;4472264.67545198
03465;WASP-6 b;445199.289276233;4468208.17429545
03466;WASP-60 b;443561.122412638;4486078.40134255
03467;WASP-61 b;440592.521529899;4475837.57438934
02843;Kepler-684 b;432675.739083294;4449876.78949737
02844;Kepler-685 b;433071.054014431;4458079.78173598
02845;Kepler-686 b;447226.86985345;4483809.55261665
02846;Kepler-687 b;436322.543472888;4475673.52283012
02847;Kepler-688 b;433198.009836607;4453821.04605379
02848;Kepler-689 b;421409.720726213;4454827.34947185
02849;Kepler-69 b;444305.05071144;4475443.85771642
02850;Kepler-69 c;432914.30888307;4464409.09689012
02220;Kepler-308 b;452678.163744174;4484366.15510889
02221;Kepler-308 c;429412.227473432;4474683.30503027
02222;Kepler-309 b;438324.564314421;4477929.52634649
02223;Kepler-309 c;413396.359803717;4499226.82137415
02224;Kepler-31 b;441743.722401289;4479731.00529652
02225;Kepler-31 c;413468.079772631;4501035.01765091
02226;Kepler-31 d;314264.418280504;4579499.68336798
02227;Kepler-310 b;352400.606728744;4605614.09498546
01604;Kepler-149 d;427744.832955866;4457052.08034842
01605;Kepler-1490 b;425897.813294837;4456550.39996746
01606;Kepler-1491 b;442661.182802342;4462651.0154777
01607;Kepler-1492 b;439815.525124222;4487883.71786807
01608;Kepler-1493 b;311799.604186306;4620041.85371118
01609;Kepler-1494 b;447385.744216828;4465059.9014524
01610;Kepler-1495 b;438851.773740393;4466573.40865374
01611;Kepler-1496 b;435585.783362212;4479848.3512749
00983;Kepler-1018 b;435828.526370945;4459781.96086077
00984;Kepler-1019 b;434932.445184339;4474694.8065626
00985;Kepler-102 b;434395.922478992;4458988.66450819
00986;Kepler-102 c;448269.655739167;4438697.89034761
00987;Kepler-102 d;345033.102029804;4424732.85167377
00988;Kepler-102 e;424425.712697924;4554550.91769193
00989;Kepler-102 f;430447.61922891;4581903.21668016
00990;Kepler-1020 b;483384.907443567;4591044.72466633
00346;HD 111232 b;428090.558120091;4592610.40885213
00347;HD 113337 b;286882.291733008;4486259.25539153
00348;HD 113538 b;276063.513821207;4535380.78659912
00349;HD 113538 c;258890.976978112;4676755.8763299
00350;HD 114386 b;268918.075362543;4724895.47484548
00351;HD 114386 c;275877.473949781;4544832.13643055
00352;HD 114613 b;421031.145396272;4460112.25234576
00353;HD 114729 b;298755.254128338;4544289.60764378
03300;OGLE-2014-BLG-0124L b;455560.506829818;4473605.60326373
03301;OGLE-2014-BLG-0257L b;427183.660228418;4468298.12393369
03302;OGLE-2014-BLG-0676L;274356.411070882;4659549.53434603
03303;OGLE-2014:BLG-1760L b;256748.319657115;4646395.0662825
03304;OGLE-2015-BLG-0051L b;277284.72755129;4649667.36208871
03305;OGLE-2015-BLG-0954L b;295380.076478503;4643630.61116123
03306;OGLE-2015-BLG-0966L b;440429.262319726;4448328.21258729
03307;OGLE-2015-BLG-1319 L;438705.935603822;4480756.92715969
02682;Kepler-56 d;288296.503501388;4591827.29447632
02683;Kepler-560 b;255579.974773682;4668258.69064964
02684;Kepler-561 b;407829.29216297;4482614.33646602
02685;Kepler-561 c;355023.507786274;4620331.56098301
02686;Kepler-562 b;294048.369055115;4559707.70087931
02687;Kepler-563 b;284384.948330142;4605321.39199773
02688;Kepler-564 b;351201.207489883;4461195.54168851
02689;Kepler-565 b;356242.388002007;4602103.24234126
02060;Kepler-252 b;403639.160157995;4620852.86892468
02061;Kepler-252 c;452246.073802168;4468614.23153139
02062;Kepler-253 b;444916.078448757;4466098.98566987
02063;Kepler-253 c;424029.555737162;4496708.64446453
02064;Kepler-253 d;441397.298203266;4462193.20468793
02065;Kepler-254 b;448630.286730776;4484262.15577286
02066;Kepler-254 c;427787.417616663;4475180.63273668
02067;Kepler-254 d;441126.423703528;4474411.75148539
01444;Kepler-1368 b;431644.791789939;4463066.92443558
01445;Kepler-1369 b;355343.69805029;4623218.4080819
01446;Kepler-137 b;349540.948104853;4569948.82341307
01447;Kepler-137 c;446066.323203914;4482889.3441357
01448;Kepler-1370 b;297965.165249309;4604708.84288139
01449;Kepler-1370 c;443432.159929331;4476231.14036281
01450;Kepler-1371 b;445248.728696201;4472992.87936318
01451;Kepler-1371 c;443798.529290101;4461444.55388021
00818;HIP 109384 b;403718.072523068;4588075.37490815
00819;HIP 109600 b;441825.490096482;4585579.77159391
00820;HIP 116454 b;440034.490821081;4529476.21642104
00821;HIP 11915;421986.499605671;4501995.64077112
00822;HIP 12961 b;467192.183154332;4486069.42611984
00823;HIP 14810 b;428221.765806923;4561949.02019598
00824;HIP 14810 c;423019.548382776;4561093.36389514
00825;HIP 14810 d;545176.692297781;4543813.0763207
00826;HIP 41378 b;463125.529993821;4589250.42337834
00186;GJ 676 A c;273892.37095018;4541857.29756862
00187;GJ 676 A d;277636.534472997;4545087.9134734
00188;GJ 676 A e;438185.673515987;4484730.08989368
